Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
META,GUAMAL,3.947775585,-73.95983864,POINT (-73.95983864 3.947775585),ECOPETROL S.A.,CUBARRAL,CHICHIMENE,0.31,0.33,0.13,0.04,0.04,0.15,0.03,0.03,0.03,0.01,0.01,0.12
META,GUAMAL,3.947775585,-73.95983864,POINT (-73.95983864 3.947775585),ECOPETROL S.A.,CUBARRAL,CHICHIMENE SW,2.32,2.03,2.8,2.8,2.98,3.57,2.56,2.24,2.42,3.16,2.04,1.2
META,MUNICIPIO NN META,3.947775585,-73.95983864,POINT (-73.95983864 3.947775585),Frontera Energy Colombia Corp Sucursal Colombia,GUATIQUIA,Alligator,0,0,0,0,0.17,0.24,0.38,0.47,0.4,0.38,0.28,0.36
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,CARACARA,CARACARA SUR A,0.26,0.23,0.24,0.24,0.23,0.23,0.22,0.21,0.21,0.17,0.13,0.13
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,CARACARA,CARACARA SUR B Y C,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.05,0.04,0.05
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),HOCOL S.A.,GUARROJO,GUARROJO,0,0,0,0,0,0,0,0,0,0,0,0
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),HOCOL S.A.,GUARROJO,OCELOTE,0.25,0.35,0.34,0.33,0.33,0.3,0.3,0.33,0.33,0.33,0.33,0.33
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),HOCOL S.A.,GUARROJO,PINTADO,0.32,0.17,0.2,0.21,0.21,0.19,0.18,0.18,0.18,0.18,0.2,0.19
TOLIMA,PRADO,3.729166649,-74.87247706,POINT (-74.87247706 3.729166649),HOCOL S.A.,ESPINAL,MATACHÍN SUR,0.69,0.68,0,0.69,0.62,0.64,0.6,0.56,0.54,0.54,0.53,0.5
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,APIAY,0.99,0.94,0.75,1,1.09,1.55,1.13,1.05,0.84,0.72,0.92,0.85
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,APIAY ESTE,0.12,0.25,0.22,0.04,0.1,0.09,0.16,0.13,0.09,0.09,0.12,0.36
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,AUSTRAL,0.02,0.01,0.01,0,0.02,0.01,0,0,0.01,0.04,0.01,0.04
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,GAVAN,0.43,0.19,0.07,0.11,0.18,0.24,0.2,0.22,0.32,0.81,0.36,0.5
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,GUATIQUIA,1.63,1.16,1.55,1.25,1.07,0.96,0.93,1.53,1.36,0.97,1.32,1.5
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,GUAYURIBA,0,0,0,0,0,0.01,0.01,0.04,0.07,0.07,0.08,0.05
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,LIBERTAD NORTE,0.25,0.13,0.17,0.18,0.19,0.3,0.19,0.58,0.83,0.61,0.39,0.5
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,POMPEYA,0.02,0.02,0.03,0.03,0,0,0.02,0.06,0.05,0.02,0.02,0.01
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,SAURIO,0,0,0,0,0,0,1.98,0,0,0,0,0
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,SURIA,1.29,1.38,1,0.89,0.99,1.01,0.92,0.85,1.02,1.07,1.03,1.03
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,SURIA SUR,5.71,4.73,4.93,4.82,4.56,4.11,3.45,2.99,2.75,2.22,2.46,2.4
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,TANANE,0.21,0.23,0.16,0.1,0.07,0.17,0.16,0.3,0.43,0.21,0.15,0.16
NARIÑO,IPIALES,0.497708465,-77.24047625,POINT (-77.24047625 0.497708465),ECOPETROL S.A.,ORITO,SUCUMBIOS,1.45,1.44,1.43,1.45,1.45,1.45,1.31,1.74,1.52,1.93,2.05,1.8
NORTE DE SANTANDER,CUCUTA,8.112041811,-72.48862641,POINT (-72.48862641 8.112041811),ECOPETROL S.A.,URIBANTE,ORIPAYA,2.53,2.76,2.89,2.94,3.26,2.84,2.92,2.91,2.66,2.91,2.91,2.91
NORTE DE SANTANDER,CUCUTA,8.112041811,-72.48862641,POINT (-72.48862641 8.112041811),Iberoamericana de Hidrocarburos CQ Exploración y Producción S.A.S.,RIO ZULIA,RIO ZULIA,0.15,0.22,0.24,0.24,0.24,0.23,0.23,0.2,0.24,0.23,0.22,0.22
NORTE DE SANTANDER,CUCUTA,8.112041811,-72.48862641,POINT (-72.48862641 8.112041811),PETROSOUTH ENERGY CORPORATION SUCURSAL COLOMBIA,CERRITO,CERRITO,0.33,0.33,0.34,0.24,0.34,0.25,0.25,0.25,0.33,0.31,0.26,0.29
NORTE DE SANTANDER,CUCUTA,8.112041811,-72.48862641,POINT (-72.48862641 8.112041811),PETROSOUTH ENERGY CORPORATION SUCURSAL COLOMBIA,CERRITO,T-BURNS,0.01,0,0,0,0,0,0,0,0,0,0,0
NORTE DE SANTANDER,LA ESPERANZA,7.695233593,-73.36139672,POINT (-73.36139672 7.695233593),ECOPETROL S.A.,PAVAS,PAVAS CACHIRA,0,0,0,0,0,0,0,0,0,0,0,0
NORTE DE SANTANDER,SARDINATA,8.215080767,-72.79580961,POINT (-72.79580961 8.215080767),WATTLE PETROLEUM COMPANY S.A.S,CARBONERA,CERRO GORDO,0.87,0.81,0.76,0.72,0.68,0.66,0.64,0.64,0.63,0.61,0.6,0.59
NORTE DE SANTANDER,TIBU,8.713507237,-72.79925855,POINT (-72.79925855 8.713507237),ECOPETROL S.A.,TIBU,SARDINATA,0.2,0.18,0.12,0.17,0.18,0.15,0.12,0.11,0.15,0.2,0.21,0.17
NORTE DE SANTANDER,TIBU,8.713507237,-72.79925855,POINT (-72.79925855 8.713507237),ECOPETROL S.A.,TIBU,TIBÚ,1.06,0.91,0.93,0.94,0.94,0.93,0.9,0.83,0.83,0.77,0.71,0.7
PUTUMAYO,MOCOA,1.26070915,-76.66584349,POINT (-76.66584349 1.26070915),GRAN TIERRA ENERGY COLOMBIA LTD,CHAZA,MOQUETA,1.98,1.88,1.8,2.6,2.38,2.08,2.01,1.58,1.63,1.61,1.69,1.7
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,ORITO,CARIBE,0.47,0.45,0.48,0.4,0.47,0.47,0.5,0.38,0.4,0.37,0.37,0.4
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,ORITO,CHURUYACO,0.7,1.19,0.71,0.65,0.63,0.25,0.36,0.59,0.51,0.56,0.19,0.41
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,ORITO,ORITO,4.21,3.93,4.06,4.01,3.74,3.17,3.1,3.51,3.29,3.38,3.24,3.37
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,ORITO,SAN ANTONIO,0.09,0.08,0.09,0.14,0.15,0.14,0.12,0.09,0.13,0.1,0.11,0.05
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,ORITO,SUCIO,0,0,0,0.01,0.01,0.01,0.03,0.02,0.01,0.04,0.01,0.01
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),GRAN TIERRA ENERGY COLOMBIA LTD,NANCY-BURDINE-MAXINE,NANCY,0,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),AMERISUR EXPLORACION COLOMBIA LTD.,PLATANILLO,PLATANILLO,1.09,1.09,1.05,0.94,0.81,0.82,0.76,0.7,0.68,0.67,0.68,0.61
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),ECOPETROL S.A.,ORITO,QUILILI,0.17,0.16,0.15,0.15,0.15,0.15,0.15,0.26,0.22,0.18,0,0
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),GRAN TIERRA ENERGY COLOMBIA LTD,PUT-7,CUMPLIDOR,0.19,0.19,0.07,0.05,0.05,0.06,0.07,0.06,0.06,0.03,0.03,0.06
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S. ANTES PETROTESTING COLOMBIA,SURORIENTE,COHEMBI,0.58,0.59,0.62,0.61,0.56,0.61,0.65,0.58,0.49,0.57,0.58,0.56
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S. ANTES PETROTESTING COLOMBIA,SURORIENTE,QUILLACINGA,0.54,0.53,0.52,0.51,0.5,0.47,0.49,0.45,0.38,0.44,0.7,0.48
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S. ANTES PETROTESTING COLOMBIA,SURORIENTE,QUINDE,0.04,0.04,0.04,0.03,0.03,0.03,0.07,0.08,0.09,0.09,0.08,0.05
PUTUMAYO,PUERTO CAICEDO,0.70416861,-76.49864415,POINT (-76.49864415 0.70416861),ECOPETROL S.A.,ORITO,MANSOYA,0,0,0,0,0,0.01,0,0,0.02,0.04,0.06,0.11
PUTUMAYO,PUERTO CAICEDO,0.70416861,-76.49864415,POINT (-76.49864415 0.70416861),ECOPETROL S.A.,ORITO,YURILLA,0,0.01,0,0.01,0.09,0.08,0.09,0,0,0.04,0.07,0.06
PUTUMAYO,SAN MIGUEL,0.272449048,-76.84510459,POINT (-76.84510459 0.272449048),ECOPETROL S.A.,ORITO,ACAE SAN MIGUEL,0.27,0.32,0.38,1,1.03,1.02,0.58,0.47,0.47,0.59,0.61,0.69
PUTUMAYO,SAN MIGUEL,0.272449048,-76.84510459,POINT (-76.84510459 0.272449048),ECOPETROL S.A.,ORITO,LORO,0.08,0.07,0.06,0.04,0.03,0.03,0.07,0.11,0.08,0.07,0.04,0
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),ECOPETROL S.A.,ORITO,HORMIGA,0.01,0,0.01,0,0,0,0.05,0.06,0.05,0.01,0.01,0.01
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),ECOPETROL S.A.,ORITO,LORO,0.23,0.21,0.2,0.3,0.3,0.31,0.18,0.21,0.29,0.28,0.2,0.16
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),GRAN TIERRA ENERGY COLOMBIA LTD,PUT-7,POMORROSO,0,0,0,0,0,0,0,0,0,0,0,0.05
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),EMERALD ENERGY PLC SUCURSAL COLOMBIA,MARANTA,AGAPANTO,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),EMERALD ENERGY PLC SUCURSAL COLOMBIA,MARANTA,MIRTO,0,0,0,0,0,0,0.02,0.04,0.04,0.04,0.03,0.02
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),GRAN TIERRA ENERGY COLOMBIA LTD,CHAZA,COSTAYACO,1.86,1.82,1.92,1.84,1.76,1.84,1.88,2.12,2.45,2.27,2.01,2.27
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),GRAN TIERRA ENERGY COLOMBIA LTD,GUAYUYACO,JUANAMBU,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),GRAN TIERRA ENERGY COLOMBIA LTD,PUT 1,VONU,0.62,0.61,0.6,0.6,0.58,0.52,0.39,0.34,0.1,0.21,0.33,0.42
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,DE MARES,GALA,0.18,0.16,0.17,0.18,0.16,0.21,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,DE MARES,GALÁN,0.06,0.07,0.07,0.07,0.07,0.08,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,DE MARES,LLANITO,0.87,0.74,0.69,0.67,0.71,0.81,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,LA CIRA INFANTAS,INFANTAS,0.97,1.56,1.77,1.26,0.97,1.21,0.77,0.63,0.8,1.18,1.32,1.25
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,LA CIRA INFANTAS,LA CIRA,5.4,5.53,4.88,5.26,5.19,5.24,5.33,6.1,5.64,4.47,4.79,5.18
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,MAGDALENA MEDIO,LLANITO UNIFICADO,0,0,0,0,0,0,1.11,1.1,1.14,1.19,1.16,1.14
SANTANDER,CIMITARRA,6.40972961,-74.17030427,POINT (-74.17030427 6.40972961),COMPAÑIA OPERADORA PETROCOLOMBIA S.A.S - COPP,OPÓN,OPÓN,1.13,1.11,1.02,1.09,0.84,0.92,0.95,0.89,0.86,0.88,0.84,0.83
SANTANDER,PUERTO WILCHES,7.398198257,-73.8354696,POINT (-73.8354696 7.398198257),ECOPETROL S.A.,MAGDALENA MEDIO,GARZAS,0,0,0,0,0,0,0.05,0.15,0.31,0.34,0.35,0.35
SANTANDER,PUERTO WILCHES,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),ECOPETROL S.A.,MAGDALENA MEDIO,YARIGUÍ-CANTAGALLO,1.44,1.49,1.83,2.01,1.96,2.03,1.62,1.48,1.31,1.39,1.42,1.35
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),ECOPETROL S.A.,PROVINCIA P NORTE,BONANZA,3.58,3.62,3.32,3.34,3.52,3.5,3.45,3.3,3.26,3.36,3.21,3.21
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),GRAN TIERRA ENERGY COLOMBIA LTD,LA PALOMA,COLÓN,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.01
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),GRAN TIERRA ENERGY COLOMBIA LTD,LA PALOMA,JUGLAR,0,0,0,0,0,0,0,0,0,0,0.04,0.05
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),ECOPETROL S.A.,MAGDALENA MEDIO,CRISTALINA,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),ECOPETROL S.A.,PLAYON,AULLADOR,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.11
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),ECOPETROL S.A.,PROVINCIA P SUR,PROVINCIA,13.22,11.79,11.43,12.26,12.94,12.61,11,11.02,13.99,11.74,12.72,12.35
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CARARE LAS MONAS,CORAZÓN,0.15,0.14,0.17,0.15,0.16,0.14,0.15,0.13,0.11,0.13,0.14,0.13
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CARARE LAS MONAS,CORAZÓN WEST,0.6,0.61,0.58,0.5,0.53,0.56,0.55,0.53,0.54,0.57,0.56,0.56
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CARARE LAS MONAS,PAYOA,9.25,12.05,13.43,10.77,9.86,8.94,9.29,8.98,8.76,8.65,8.61,8.16
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CARARE LAS MONAS,PAYOA WEST,0,0,0,0,0,0,0,0,0,0,0,0
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,RÍO OPIA,RÍO OPIA,0.09,0.1,0.1,0.12,0.18,0.14,0.08,0.1,0.1,0.1,0.1,0.05
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CARARE LAS MONAS,SALINA,2.22,2.25,2.31,2.44,2.32,2.3,2.23,2.06,2.09,1.99,1.93,2
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,EL PIÑAL,LIEBRE,0.09,0.09,0.09,0.07,0.06,0.06,0.03,0,0,0,0,0
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,Convenio de Explotación Lisama-Nutria,LISAMA-NORTE,0.04,0.05,0.03,0.03,0.04,0.02,0,0,0,0,0,0
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,DE MARES,COLORADO,0.19,0.23,0.26,0.23,0.24,0.22,0.21,0.23,0.22,0.22,0.23,0.24
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,DE MARES,COYOTE,0,0,0.02,0.03,0.02,0,0,0.01,0.01,0,0,0
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,DE MARES,LISAMA,2.26,2.28,2.66,2.53,2.48,2.34,2.18,2.27,2.11,2.36,2.38,2.42
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,DE MARES,LISAMA PROFUNDO,0,0,1.79,0,0,0,0,0,0,0,0,0
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,DE MARES,NUTRIA,3.19,3.19,3.39,3.4,3.31,3.37,3.52,3.15,2.97,3.18,3.21,3.25
SANTANDER,SAN VICENTE DE CHUCURI,6.894292346,-73.53900334,POINT (-73.53900334 6.894292346),ECOPETROL S.A.,DE MARES,TESORO,0.87,0.84,0.78,0.59,0.58,0.75,0.87,1.04,1.01,0.98,1,0.99
SANTANDER,SIMACOTA,6.494231551,-73.45910992,POINT (-73.45910992 6.494231551),ECOPETROL S.A.,DE MARES,AGUAS BLANCAS,0.21,0.2,0.14,0.25,0.34,0.34,0.38,0.36,0.46,1.44,2.25,2.33
SUCRE,CAIMITO,8.792311599,-75.13191063,POINT (-75.13191063 8.792311599),CNE OIL & GAS S.A.S,VIM 5,Pandereta,0.93,1.42,0,0,0,0,0,0,0,0,0,0
SUCRE,LA UNION,8.811997799,-75.28322212,POINT (-75.28322212 8.811997799),CNE OIL & GAS S A S,VIM 5,CLARINETE,0,0,0,0,0,0,0,0,0,0,9.85,17.58
SUCRE,LA UNION,8.811997799,-75.28322212,POINT (-75.28322212 8.811997799),CNE OIL & GAS S.A.S,VIM 5,CLARINETE,12.91,13.39,10,13.18,15.76,15.83,14.32,17,17.17,16.69,0,0
SUCRE,LOS PALMITOS,9.422380117,-75.21302191,POINT (-75.21302191 9.422380117),Frontera Energy Colombia Corp Sucursal Colombia,LA CRECIENTE,LA CRECIENTE,7.29,7.7,7.55,6.95,6.37,6.06,5.76,5.48,5.08,4.55,2.02,0.03
SUCRE,OVEJAS,9.549655271,-75.18855916,POINT (-75.18855916 9.549655271),HOCOL S.A.,SAMAN,BONGA,6.28,6.17,5.81,5.72,5.65,4.49,6.63,6.33,6.06,5.39,5.39,6.06
SUCRE,OVEJAS,9.549655271,-75.18855916,POINT (-75.18855916 9.549655271),HOCOL S.A.,SAMAN,MAMEY,24.32,23.06,24.32,24.17,24.4,25.96,21.24,28.67,27.5,23.01,27.18,28.74
SUCRE,SAN MARCOS,8.589220102,-75.17249955,POINT (-75.17249955 8.589220102),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,ESPERANZA,NISPERO,21.05,16.54,16.39,16.25,17.24,17.45,16.57,17.05,14.69,12.28,7.82,9.15
SUCRE,SAN PEDRO,9.396835638,-75.03741815,POINT (-75.03741815 9.396835638),Frontera Energy Colombia Corp Sucursal Colombia,LA CRECIENTE,APAMATE,0,0.01,0,0.01,0,0,0,0,0,0,0,0
SUCRE,SAN PEDRO,9.396835638,-75.03741815,POINT (-75.03741815 9.396835638),Frontera Energy Colombia Corp Sucursal Colombia,LA CRECIENTE,LA CRECIENTE,18.66,19.1,18.93,18.78,18.98,18.47,17.97,17.39,19.1,17.98,16.31,15.85
SUCRE,SAN PEDRO,9.396835638,-75.03741815,POINT (-75.03741815 9.396835638),Frontera Energy Colombia Corp Sucursal Colombia,LA CRECIENTE,LA CRECIENTE D,1.3,1.24,1.19,1.16,0.25,0,0,0.08,0.01,0.02,0.09,0
SUCRE,SAN PEDRO,9.396835638,-75.03741815,POINT (-75.03741815 9.396835638),Frontera Energy Colombia Corp Sucursal Colombia,LA CRECIENTE,LA CRECIENTE I,0,0,0,0,0,0,0,0,0,0,0,0
TOLIMA,ALVARADO,4.582625784,-74.98630686,POINT (-74.98630686 4.582625784),HOCOL S.A.,ARMERO,TOTARE,0,0,0,0,0,0,0,0,0,0,0,0
TOLIMA,CHAPARRAL,3.743693084,-75.58986634,POINT (-75.58986634 3.743693084),HOCOL S.A.,TOLIMA,RÍO SALDAÑA,0.22,0.25,0.22,0.21,0.22,0.22,0.14,0.02,0.06,0.07,0.08,0.11
TOLIMA,ESPINAL,4.166476969,-74.89352941,POINT (-74.89352941 4.166476969),Frontera Energy Colombia Corp Sucursal Colombia,ABANICO,ABANICO,0.13,0.16,0.13,0.1,0.11,0.12,0.13,0.1,0.05,0.05,0.05,0.05
TOLIMA,MELGAR,4.193215498,-74.60517497,POINT (-74.60517497 4.193215498),PERENCO OIL AND GAS COLOMBIA LIMITED.,BOQUERÓN,GUANDO,2.24,2.14,2.09,2.06,2.14,2.1,1.94,1.91,1.87,1.79,1.78,1.78
TOLIMA,MELGAR,4.193215498,-74.60517497,POINT (-74.60517497 4.193215498),PERENCO OIL AND GAS COLOMBIA LIMITED.,BOQUERÓN,GUANDO SW,0.63,0.77,0.79,0.83,0.86,0.82,0.84,0.7,0.68,0.82,0.77,0.72
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,ORTEGA,ORTEGA,0.05,0.05,0.04,0.02,0.02,0.04,0.02,0.02,0.03,0.05,0.05,0.05
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,ORTEGA,PACANDE,0.11,0.11,0.11,0.08,0.11,0.11,0.1,0.11,0.11,0.1,0.09,0.1
TOLIMA,ORTEGA,3.937793962,-75.27824314,POINT (-75.27824314 3.937793962),HOCOL S.A.,ORTEGA,TOLDADO,0.3,0.31,0.31,0.31,0.31,0.3,0.31,0.22,0.35,0.37,0.37,0.38
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),HOCOL S.A.,PULI,TOQUI TOQUI,1.25,1.19,1.23,1.17,1.19,1.2,1.18,1.19,1.12,1.06,1.05,1.07
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,AMBROSÍA,AMBROSÍA,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
TOLIMA,PIEDRAS,4.433764446,-74.99879938,POINT (-74.99879938 4.433764446),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,MANÁ,MANÁ,2.66,2.59,2.53,2.5,2.48,2.39,2.39,2.37,2.35,2.32,2.24,2.16
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,CHENCHE,CHENCHE,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,ESPINAL,MATACHÍN NORTE,2.67,2.61,2.58,2.35,2.01,1.81,1.48,1.49,1.49,1.59,1.68,1.66
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,ESPINAL,MATACHÍN SUR,0.16,0.21,0.92,0.2,0.27,0.21,0.23,0.18,0.21,0.17,0.1,0.04
TOLIMA,PURIFICACIÓN,3.854281614,-74.87451155,POINT (-74.87451155 3.854281614),HOCOL S.A.,ESPINAL,PURIFICACIÓN,0.15,0.13,0.13,0.12,0.11,0.09,0.08,0.08,0.08,0.07,0.07,0.07
